MRUN,ANYO_PROCESO,COD_SEXO,FECHA_NACIMIENTO,RBD,CODIGO_ENS,LOCAL_EDUCACIONAL,UNIDAD_EDUCATIVA,NOMBRE_UNIDAD_EDUC,RAMA_EDUCACIONAL,DEPENDENCIA,CODIGO_REGION_EGRESO,NOMBRE_REGION_EGRESO,CODIGO_PROVINCIA_EGRESO,NOMBRE_PROVINCIA_EGRESO,CODIGO_COMUNA_EGRESO,NOMBRE_COMUNA_EGRESO,ANYO_DE_EGRESO,PROMEDIO_NOTAS,PTJE_NEM,PORC_SUP_NOTAS,PTJE_RANKING,CLEC_REG_ACTUAL,MATE1_REG_ACTUAL,MATE2_REG_ACTUAL,HCSOC_REG_ACTUAL,CIEN_REG_ACTUAL,CLEC_INV_ACTUAL,MATE1_INV_ACTUAL,MATE2_INV_ACTUAL,HCSOC_INV_ACTUAL,CIEN_INV_ACTUAL,CLEC_REG_ANTERIOR,MATE1_REG_ANTERIOR,MATE2_REG_ANTERIOR,HCSOC_REG_ANTERIOR,CIEN_REG_ANTERIOR,CLEC_INV_ANTERIOR,MATE_INV_ANTERIOR,HCSOC_INV_ANTERIOR,CIEN_INV_ANTERIOR,PROMEDIO_CM_MAX,CLEC_MAX,MATE1_MAX,MATE2_MAX,HCSOC_MAX,CIEN_MAX,RINDIO_PROCESO_ANTERIOR,RINDIO_PROCESO_ACTUAL,HABILITACION_POST,PRUEBA_REG_CL,FORMA_REG_CL,CORRECTAS_REG_CL,ERRADAS_REG_CL,OMITIDAS_REG_CL,PRUEBA_REG_M1,FORMA_REG_M1,CORRECTAS_REG_M1,ERRADAS_REG_M1,OMITIDAS_REG_M1,PRUEBA_REG_M2,FORMA_REG_M2,CORRECTAS_REG_M2,ERRADAS_REG_M2,OMITIDAS_REG_M2,PRUEBA_REG_HCS,FORMA_REG_HCS,CORRECTAS_REG_HCS,ERRADAS_REG_HCS,OMITIDAS_REG_HCS,PRUEBA_REG_CBIO,FORMA_REG_CBIO,CORRECTAS_REG_CBIO,ERRADAS_REG_CBIO,OMITIDAS_REG_CBIO,PRUEBA_REG_CFIS,FORMA_REG_CFIS,CORRECTAS_REG_CFIS,ERRADAS_REG_CFIS,OMITIDAS_REG_CFIS,PRUEBA_REG_CQUI,FORMA_REG_CQUI,CORRECTAS_REG_CQUI,ERRADAS_REG_CQUI,OMITIDAS_REG_CQUI,PRUEBA_REG_CTP,FORMA_REG_CTP,CORRECTAS_REG_CTP,ERRADAS_REG_CTP,OMITIDAS_REG_CTP,PRUEBA_INV_CL,FORMA_INV_CL,CORRECTAS_INV_CL,ERRADAS_INV_CL,OMITIDAS_INV_CL,PRUEBA_INV_M1,FORMA_INV_M1,CORRECTAS_INV_M1,ERRADAS_INV_M1,OMITIDAS_INV_M1,PRUEBA_INV_M2,FORMA_INV_M2,CORRECTAS_INV_M2,ERRADAS_INV_M2,OMITIDAS_INV_M2,PRUEBA_INV_HCS,FORMA_INV_HCS,CORRECTAS_INV_HCS,ERRADAS_INV_HCS,OMITIDAS_INV_HCS,PRUEBA_INV_CBIO,FORMA_INV_CBIO,CORRECTAS_INV_CBIO,ERRADAS_INV_CBIO,OMITIDAS_INV_CBIO,PRUEBA_INV_CFIS,FORMA_INV_CFIS,CORRECTAS_INV_CFIS,ERRADAS_INV_CFIS,OMITIDAS_INV_CFIS,PRUEBA_INV_CQUI,FORMA_INV_CQUI,CORRECTAS_INV_CQUI,ERRADAS_INV_CQUI,OMITIDAS_INV_CQUI,PRUEBA_INV_CTP,FORMA_INV_CTP,CORRECTAS_INV_CTP,ERRADAS_INV_CTP,OMITIDAS_INV_CTP
9711630,2024,2,195211,25735,363,2484,1,CENTRO EDUCACIONAL DE ADULTOS SAN ALFONSO,H2,3,13,REGION METROPOLITANA DE SANTIAGO,132,CORDILLERA,13201,PUENTE ALTO,2023,"5,75",646,30,662,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
11238591,2024,2,195212,14545,363,2476,1,COLEGIO MERCEDES LEMUS ZAMORA,H2,3,5,REGION DE VALPARAISO,58,MARGA MARGA,5801,QUILPUE,2023,"6,95",986,10,1000,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
20310810,2024,2,195301,25237,363,2590,1,COLEGIO DE ADULTOS GLADYS LAZO,H2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,2023,"5,9",689,20,697,405,424,0,430,410, , , , , , , , , , , , , , ,"414,5",405,424,0,430,410,0,1,3,Competencia Lectora.,105,19,41,0,Competencia Matemática 1.,115,16,44,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,21,39,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,163,21,54,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
18886511,2024,2,195302,1894,363,296,1,CENTRO DE EDUCACION DE ADULTOS,H2,1,5,REGION DE VALPARAISO,58,MARGA MARGA,5801,QUILPUE,2023,"6,6",887,10,917,364,222,0,0,0, , , , , , , , , , , , , , ,293,364,222,0,0,0,0,1,3,Competencia Lectora.,103,15,44,1,Competencia Matemática 1.,115,3,12,45,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
16314424,2024,1,195303, , , , , , , , , , , , , ,2023,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
14006822,2024,2,195312,25876,363,3358,1,COLEGIO CENTRO EDUC. Y FAMILIAR PTE ALTO,H2,3,13,REGION METROPOLITANA DE SANTIAGO,132,CORDILLERA,13201,PUENTE ALTO,2023,"5,05",436,70,436,367,450,0,396,0, , , , , , , , , , , , , , ,"408,5",367,450,0,396,0,0,1,3,Competencia Lectora.,106,15,45,0,Competencia Matemática 1.,116,18,41,1,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,18,40,2,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
26930627,2024,2,195312,25463,363,2726,1,COLEGIO CTRO. INTEG  ADULTOS ALTAZOL,H2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,2023,"6,4",830,10,889,481,436,0,0,416, , , , , , , , , , , , , , ,"458,5",481,436,0,0,416,0,1,1,Competencia Lectora.,103,25,35,0,Competencia Matemática 1.,115,17,43,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,174,22,53,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
4383116,2024,2,195401,14592,363,2626,1,COLEGIO DE ADULTOS FRITZ ENCALADA,H2,3,5,REGION DE VALPARAISO,51,VALPARAISO,5109,VIÑA DEL MAR,2023,"6,85",958,10,994,364,478,0,411,419, , , , , , , , , , , , , , ,421,364,478,0,411,419,0,1,2,Competencia Lectora.,103,15,45,0,Competencia Matemática 1.,115,20,40,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,20,40,0,Ciencias Biología.,153,22,53,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
21805783,2024,2,195403,12146,363,298,1,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS VALPARAÍSO,H2,6,5,REGION DE VALPARAISO,51,VALPARAISO,5101,VALPARAISO,2023,"6,85",958,10,965,423,465,0,378,0, , , , , , , , , , , , , , ,444,423,465,0,378,0,0,1,2,Competencia Lectora.,106,20,40,0,Competencia Matemática 1.,115,19,34,7,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,16,44,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
21589110,2024,2,195404,26143,363,3542,1,COLEGIO DE AD. ANTONIO ACEVEDO,H2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13121,PEDRO AGUIRRE CERDA,2023,0,0,90,0,423,450,0,349,419, , , , , , , , , , , , , , ,"436,5",423,450,0,349,419,0,1,3,Competencia Lectora.,104,20,40,0,Competencia Matemática 1.,115,18,42,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,14,46,0,Ciencias Biología.,153,22,52,1,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
16083584,2024,2,195409,8474,363,1976,2,LICEO BICENTENARIO HERNANDO DE MAGALLANES,H2,2,12,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,123,TIERRA DEL FUEGO,12301,PORVENIR,2023,"6,4",830,10,1000,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
12047764,2024,2,195412, , , , , , , , , , , , , ,1970,"6,47",850,10,990,707,844,0,0,764,0,0,0,0,0, , , , , , , , , ,"775,5",707,844,0,0,764,0,3,1,Competencia Lectora.,103,45,15,0,Competencia Matemática 1.,115,52,8,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,154,63,12,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
21986152,2024,2,195501,20469,363,6517,1,CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIHUEN DE VICUÑA,H2,3,4,REGION DE COQUIMBO,41,ELQUI,4106,VICUÑA,2023,"5,6",604,30,604,388,450,309,430,0, , , , , , , , , , , , , , ,419,388,450,309,430,0,0,1,3,Competencia Lectora.,106,17,43,0,Competencia Matemática 1.,114,18,42,0,Competencia Matemática 2.,194,7,43,0,"Historia, y Cs. Sociales.",123,21,39,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
3484879,2024,2,195503,26333,363,3625,1,C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE,H2,1,13,REGION METROPOLITANA DE SANTIAGO,132,CORDILLERA,13201,PUENTE ALTO,2023,"5,4",547,40,547,397,465,0,396,399, , , , , , , , , , , , , , ,431,397,465,0,396,399,0,1,3,Competencia Lectora.,104,18,41,1,Competencia Matemática 1.,114,19,41,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,18,42,0,Ciencias Biología.,153,19,56,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
83774,2024,1,195503,107,310,34,1,LICEO LIBERT. GRAL.BERNARDO O´HIGGINS,H1,1,1,REGION DE TARAPACA,11,IQUIQUE,1101,IQUIQUE,1972,"4,28",187,100,187,506,607,422,0,585, , , , , ,0,0,0,0,0, , , , ,"556,5",506,607,422,0,585,0,1,1,Competencia Lectora.,105,28,21,11,Competencia Matemática 1.,114,33,9,18,Competencia Matemática 2.,193,14,11,25,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,164,43,19,13,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
4031774,2024,2,195504,9107,363,2143,6,CENTRO EDUCACIONAL INTEGRAL DE ADULTOS ERASMO ESCALA ARRIAGADA (CEIA)),H2,1,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13122,PEÑALOLEN,2023,"6,4",830,10,916,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
18582921,2024,1,195505,22638,363,3674,1,LICEO TECNICO PROFESIONAL DE ADULTOS CORESOL DE PUERTO MONTT,H2,3,10,REGION DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,2023,"6,5",859,20,914,466,436,0,514,363, , , , , , , , , , , , , , ,451,466,436,0,514,363,0,1,3,Competencia Lectora.,106,23,36,1,Competencia Matemática 1.,114,17,38,5,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,29,31,0,Ciencias Biología.,153,16,59,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
17087819,2024,2,195505, , , , , ,H3, ,7,REGION DEL MAULE,73,CURICO, , ,2012,"5,1",451,40,485,409,378,0,411,0, , , , , , , , , , , , , , ,"393,5",409,378,0,411,0,0,1,3,Competencia Lectora.,104,19,40,1,Competencia Matemática 1.,115,12,48,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,20,39,1,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
3173539,2024,2,195506,8941,310,5819,1,COLEGIO SANTISIMA TRINIDAD,H1,4,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13123,PROVIDENCIA,1974,"5,15",463,70,466,726,523,0,605,433, , , , , , , , , , , , , , ,"624,5",726,523,0,605,433,0,1,1,Competencia Lectora.,106,46,12,2,Competencia Matemática 1.,116,25,33,2,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,37,23,0,Ciencias Biología.,153,24,21,30,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
8566124,2024,1,195506, , , , , , , , , , , , , ,1973,"5,9",685,20,699, , , , , ,0,0,0,0,0, , , , , , , , , ,0,0,0,0,0,0,0,2,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
12018823,2024,1,195506,10555,363,4078,1,ESCUELA BASICA BASE EL BOSQUE,H2,2,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13105,EL BOSQUE,2023,"5,6",604,30,616,454,436,0,402,0, , , , , , , , , , , , , , ,445,454,436,0,402,0,0,1,3,Competencia Lectora.,106,22,38,0,Competencia Matemática 1.,116,17,43,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,19,41,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
21055033,2024,1,195506,2938,410,1457,3,INST.SUP.DE COMERCIO ENRIQUE MALDONADO S,T1,2,7,REGION DEL MAULE,71,TALCA,7101,TALCA,1973,"4,75",338,100,378,611,669,488,784,0, , , , , ,589,715,483,821,0, , , , ,663,611,715,488,821,0,1,1,1,Competencia Lectora.,104,37,22,1,Competencia Matemática 1.,115,38,22,0,Competencia Matemática 2.,193,19,31,0,"Historia, y Cs. Sociales.",124,51,9,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
21349561,2024,2,195507, , , , , ,H3, ,2,REGION DE ANTOFAGASTA,22,EL LOA, , ,2022,"5,7",632,30,731,388,424,0,349,0, , , , , , , , , , , , , , ,406,388,424,0,349,0,0,1,3,Competencia Lectora.,106,17,42,1,Competencia Matemática 1.,115,16,44,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,14,46,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
18122666,2024,2,195508,11811,363,3527,1,LICEO SANTA MARIA EUFRASIA,H2,6,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUIN,2023,"6,7",915,10,1000,567,498,0,460,0, , , , , , , , , , , , , , ,"532,5",567,498,0,460,0,0,1,1,Competencia Lectora.,104,32,27,1,Competencia Matemática 1.,113,22,34,4,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,23,36,1,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
21680188,2024,2,195508,2751,363,4093,1,CENTRO INTEGRADO DE EDUCACION DE ADULTOS DE CURICO,H2,2,7,REGION DEL MAULE,73,CURICO,7301,CURICO,2023,"6,85",958,10,971,394,413,0,349,0, , , , , , , , , , , , , , ,"403,5",394,413,0,349,0,0,1,2,Competencia Lectora.,105,18,42,0,Competencia Matemática 1.,116,15,45,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,14,46,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
3632810,2024,2,195510,2455,310,1381,1,COLEGIO INMACULADA CONCEPCION,H1,3,6,REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,63,COLCHAGUA,6301,SAN FERNANDO,1971,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
